Angle (deg),Magnitude (dB),Phase (deg)
89.0,-0.513965,-177.23
89.1,-0.4626,-177.507
89.2,-0.411225,-177.785
89.3,-0.359842,-178.062
89.4,-0.30845,-178.339
89.5,-0.257052,-178.616
89.6,-0.205648,-178.893
89.7,-0.15424,-179.17
89.8,-0.102829,-179.446
89.9,-0.0514149,-179.723
90.0,-1.92865e-15,-180.0
