Angle (deg),Magnitude (dB),Phase (deg)
87.6,-0.472348,-0.472348
87.7,-0.43541,-0.43541
87.8,-0.399865,-0.399865
87.9,-0.365732,-0.365732
88.0,-0.333027,-0.333027
88.1,-0.301767,-0.301767
88.2,-0.271968,-0.271968
88.3,-0.243646,-0.243646
88.4,-0.216816,-0.216816
88.5,-0.191492,-0.191492
88.6,-0.167688,-0.167688
88.7,-0.145418,-0.145418
88.8,-0.124693,-0.124693
88.9,-0.105526,-0.105526
89.0,-0.0879276,-0.0879276
89.1,-0.0719077,-0.0719077
89.2,-0.0574756,-0.0574756
89.3,-0.0446398,-0.0446398
89.4,-0.0334078,-0.0334078
89.5,-0.0237862,-0.0237862
89.6,-0.0157807,-0.0157807
89.7,-0.00939606,-0.00939606
89.8,-0.004636,-0.004636
89.9,-0.00150337,-0.00150337
90.0,0.0,0.0
