Angle (deg),Magnitude (dB),Phase (deg)
87.7,-1.79124,-1.79124
87.8,-1.71293,-1.71293
87.9,-1.63468,-1.63468
88.0,-1.55649,-1.55649
88.1,-1.47835,-1.47835
88.2,-1.40025,-1.40025
88.3,-1.32221,-1.32221
88.4,-1.24421,-1.24421
88.5,-1.16625,-1.16625
88.6,-1.08833,-1.08833
88.7,-1.01045,-1.01045
88.8,-0.932595,-0.932595
88.9,-0.854774,-0.854774
89.0,-0.776982,-0.776982
89.1,-0.699215,-0.699215
89.2,-0.62147,-0.62147
89.3,-0.543745,-0.543745
89.4,-0.466037,-0.466037
89.5,-0.388343,-0.388343
89.6,-0.310662,-0.310662
89.7,-0.232989,-0.232989
89.8,-0.155323,-0.155323
89.9,-0.0776611,-0.0776611
90.0,-2.89298e-15,-2.89298e-15
