Angle (deg),Magnitude (dB),Phase (deg)
88.1,-2.91932,-2.91932
88.2,-2.77207,-2.77207
88.3,-2.62354,-2.62354
88.4,-2.47377,-2.47377
88.5,-2.32283,-2.32283
88.6,-2.17078,-2.17078
88.7,-2.01772,-2.01772
88.8,-1.86373,-1.86373
88.9,-1.70893,-1.70893
89.0,-1.55342,-1.55342
89.1,-1.39736,-1.39736
89.2,-1.24089,-1.24089
89.3,-1.0842,-1.0842
89.4,-0.92746,-0.92746
89.5,-0.770902,-0.770902
89.6,-0.614759,-0.614759
89.7,-0.459295,-0.459295
89.8,-0.304799,-0.304799
89.9,-0.151586,-0.151586
90.0,-4.82164e-15,-4.82164e-15
