Angle (deg),Magnitude (dB),Phase (deg)
87.4,-7.92432,-7.92432
87.5,-7.60181,-7.60181
87.6,-7.28091,-7.28091
87.7,-6.96164,-6.96164
87.8,-6.64409,-6.64409
87.9,-6.32829,-6.32829
88.0,-6.01418,-6.01418
88.1,-5.70178,-5.70178
88.2,-5.39105,-5.39105
88.3,-5.08194,-5.08194
88.4,-4.7744,-4.7744
88.5,-4.46839,-4.46839
88.6,-4.16378,-4.16378
88.7,-3.86051,-3.86051
88.8,-3.55855,-3.55855
88.9,-3.25775,-3.25775
89.0,-2.95805,-2.95805
89.1,-2.65937,-2.65937
89.2,-2.36156,-2.36156
89.3,-2.06458,-2.06458
89.4,-1.76831,-1.76831
89.5,-1.47267,-1.47267
89.6,-1.17752,-1.17752
89.7,-0.882756,-0.882756
89.8,-0.588344,-0.588344
89.9,-0.294117,-0.294117
90.0,7.36579e-06,7.36579e-06
