Angle (deg),Magnitude (dB),Phase (deg)
87.8,-0.83859,-0.83859
87.9,-0.798191,-0.798191
88.0,-0.758002,-0.758002
88.1,-0.718022,-0.718022
88.2,-0.678253,-0.678253
88.3,-0.638696,-0.638696
88.4,-0.599353,-0.599353
88.5,-0.560224,-0.560224
88.6,-0.521312,-0.521312
88.7,-0.482617,-0.482617
88.8,-0.444141,-0.444141
88.9,-0.405885,-0.405885
89.0,-0.367851,-0.367851
89.1,-0.33004,-0.33004
89.2,-0.292452,-0.292452
89.3,-0.255091,-0.255091
89.4,-0.217956,-0.217956
89.5,-0.18105,-0.18105
89.6,-0.144374,-0.144374
89.7,-0.10793,-0.10793
89.8,-0.0717183,-0.0717183
89.9,-0.0357412,-0.0357412
90.0,0.0,0.0
