Angle (deg),Magnitude (dB),Phase (deg)
87.3,-1.38452,-1.38452
87.4,-1.3335,-1.3335
87.5,-1.28245,-1.28245
87.6,-1.23138,-1.23138
87.7,-1.18027,-1.18027
87.8,-1.12914,-1.12914
87.9,-1.07799,-1.07799
88.0,-1.02681,-1.02681
88.1,-0.975608,-0.975608
88.2,-0.924385,-0.924385
88.3,-0.873141,-0.873141
88.4,-0.821879,-0.821879
88.5,-0.770598,-0.770598
88.6,-0.719301,-0.719301
88.7,-0.667987,-0.667987
88.8,-0.61666,-0.61666
88.9,-0.565319,-0.565319
89.0,-0.513965,-0.513965
89.1,-0.4626,-0.4626
89.2,-0.411225,-0.411225
89.3,-0.359842,-0.359842
89.4,-0.30845,-0.30845
89.5,-0.257052,-0.257052
89.6,-0.205648,-0.205648
89.7,-0.15424,-0.15424
89.8,-0.102829,-0.102829
89.9,-0.0514149,-0.0514149
90.0,-1.92865e-15,-1.92865e-15
