Angle (deg),Magnitude (dB),Phase (deg)
87.6,-0.119019,-0.119019
87.7,-0.113632,-0.113632
87.8,-0.108292,-0.108292
87.9,-0.102998,-0.102998
88.0,-0.0977488,-0.0977488
88.1,-0.0925419,-0.0925419
88.2,-0.0873761,-0.0873761
88.3,-0.0822498,-0.0822498
88.4,-0.0771616,-0.0771616
88.5,-0.0721103,-0.0721103
88.6,-0.0670944,-0.0670944
88.7,-0.0621128,-0.0621128
88.8,-0.0571642,-0.0571642
88.9,-0.0522476,-0.0522476
89.0,-0.0473619,-0.0473619
89.1,-0.042506,-0.042506
89.2,-0.037679,-0.037679
89.3,-0.0328799,-0.0328799
89.4,-0.0281079,-0.0281079
89.5,-0.0233621,-0.0233621
89.6,-0.0186418,-0.0186418
89.7,-0.0139461,-0.0139461
89.8,-0.00927435,-0.00927435
89.9,-0.00462586,-0.00462586
90.0,-250.0,-250.0
