Angle (deg),Magnitude (dB),Phase (deg)
87.2,-0.240208,-0.240208
87.3,-0.231634,-0.231634
87.4,-0.223059,-0.223059
87.5,-0.214484,-0.214484
87.6,-0.205909,-0.205909
87.7,-0.197332,-0.197332
87.8,-0.188756,-0.188756
87.9,-0.180179,-0.180179
88.0,-0.171602,-0.171602
88.1,-0.163024,-0.163024
88.2,-0.154446,-0.154446
88.3,-0.145867,-0.145867
88.4,-0.137288,-0.137288
88.5,-0.128709,-0.128709
88.6,-0.12013,-0.12013
88.7,-0.11155,-0.11155
88.8,-0.102971,-0.102971
88.9,-0.0943905,-0.0943905
89.0,-0.0858102,-0.0858102
89.1,-0.0772297,-0.0772297
89.2,-0.068649,-0.068649
89.3,-0.0600682,-0.0600682
89.4,-0.0514873,-0.0514873
89.5,-0.0429063,-0.0429063
89.6,-0.0343251,-0.0343251
89.7,-0.0257439,-0.0257439
89.8,-0.0171626,-0.0171626
89.9,-0.00858133,-0.00858133
90.0,0.0,0.0
