Angle (deg),Magnitude (dB),Phase (deg)
86.9,-0.0298585,-0.0298585
87.0,-0.0282825,-0.0282825
87.1,-0.0267469,-0.0267469
87.2,-0.0252518,-0.0252518
87.3,-0.0237972,-0.0237972
87.4,-0.0223832,-0.0223832
87.5,-0.0210098,-0.0210098
87.6,-0.0196771,-0.0196771
87.7,-0.0183851,-0.0183851
87.8,-0.0171339,-0.0171339
87.9,-0.0159235,-0.0159235
88.0,-0.014754,-0.014754
88.1,-0.0136253,-0.0136253
88.2,-0.0125377,-0.0125377
88.3,-0.011491,-0.011491
88.4,-0.0104854,-0.0104854
88.5,-0.00952079,-0.00952079
88.6,-0.00859732,-0.00859732
88.7,-0.00771497,-0.00771497
88.8,-0.0068738,-0.0068738
88.9,-0.00607382,-0.00607382
89.0,-0.00531506,-0.00531506
89.1,-0.00459755,-0.00459755
89.2,-0.00392133,-0.00392133
89.3,-0.0032864,-0.0032864
89.4,-0.0026928,-0.0026928
89.5,-0.00214054,-0.00214054
89.6,-0.00162964,-0.00162964
89.7,-0.00116012,-0.00116012
89.8,-0.000732001,-0.000732001
89.9,-0.000345289,-0.000345289
90.0,0.0,0.0
