Angle (deg),Magnitude (dB),Phase (deg)
87.1,-0.0807008,-0.0807008
87.2,-0.0779201,-0.0779201
87.3,-0.0751395,-0.0751395
87.4,-0.0723585,-0.0723585
87.5,-0.0695773,-0.0695773
87.6,-0.066796,-0.066796
87.7,-0.0640142,-0.0640142
87.8,-0.0612323,-0.0612323
87.9,-0.0584505,-0.0584505
88.0,-0.0556683,-0.0556683
88.1,-0.0528859,-0.0528859
88.2,-0.0501033,-0.0501033
88.3,-0.0473206,-0.0473206
88.4,-0.0445378,-0.0445378
88.5,-0.041755,-0.041755
88.6,-0.0389719,-0.0389719
88.7,-0.0361885,-0.0361885
88.8,-0.0334053,-0.0334053
88.9,-0.0306219,-0.0306219
89.0,-0.0278384,-0.0278384
89.1,-0.0250549,-0.0250549
89.2,-0.022271,-0.022271
89.3,-0.0194873,-0.0194873
89.4,-0.0167035,-0.0167035
89.5,-0.0139198,-0.0139198
89.6,-0.0111359,-0.0111359
89.7,-0.00835171,-0.00835171
89.8,-0.00556793,-0.00556793
89.9,-0.00278393,-0.00278393
90.0,6.97242e-08,6.97242e-08
