Angle (deg),Magnitude (dB),Phase (deg)
87.2,-0.36103,-0.36103
87.3,-0.347988,-0.347988
87.4,-0.334956,-0.334956
87.5,-0.321934,-0.321934
87.6,-0.308922,-0.308922
87.7,-0.29592,-0.29592
87.8,-0.282929,-0.282929
87.9,-0.269948,-0.269948
88.0,-0.256978,-0.256978
88.1,-0.244018,-0.244018
88.2,-0.23107,-0.23107
88.3,-0.218132,-0.218132
88.4,-0.205206,-0.205206
88.5,-0.19229,-0.19229
88.6,-0.179387,-0.179387
88.7,-0.166494,-0.166494
88.8,-0.153614,-0.153614
88.9,-0.140745,-0.140745
89.0,-0.127888,-0.127888
89.1,-0.115042,-0.115042
89.2,-0.10221,-0.10221
89.3,-0.089389,-0.089389
89.4,-0.0765808,-0.0765808
89.5,-0.0637851,-0.0637851
89.6,-0.0510022,-0.0510022
89.7,-0.0382321,-0.0382321
89.8,-0.0254749,-0.0254749
89.9,-0.0127308,-0.0127308
90.0,0.0,0.0
