Angle (deg),Magnitude (dB),Phase (deg)
87.4,-2.06543,-2.06543
87.5,-1.98973,-1.98973
87.6,-1.91354,-1.91354
87.7,-1.8369,-1.8369
87.8,-1.7598,-1.7598
87.9,-1.68227,-1.68227
88.0,-1.60433,-1.60433
88.1,-1.526,-1.526
88.2,-1.44729,-1.44729
88.3,-1.36823,-1.36823
88.4,-1.28885,-1.28885
88.5,-1.20916,-1.20916
88.6,-1.1292,-1.1292
88.7,-1.04899,-1.04899
88.8,-0.968563,-0.968563
88.9,-0.887951,-0.887951
89.0,-0.807188,-0.807188
89.1,-0.726309,-0.726309
89.2,-0.64535,-0.64535
89.3,-0.564351,-0.564351
89.4,-0.483355,-0.483355
89.5,-0.402403,-0.402403
89.6,-0.321543,-0.321543
89.7,-0.240821,-0.240821
89.8,-0.160288,-0.160288
89.9,-0.0799958,-0.0799958
90.0,-1.92865e-15,-1.92865e-15
