Angle (deg),Magnitude (dB),Phase (deg)
87.2,-0.407874,-0.407874
87.3,-0.393324,-0.393324
87.4,-0.378772,-0.378772
87.5,-0.364218,-0.364218
87.6,-0.349663,-0.349663
87.7,-0.335106,-0.335106
87.8,-0.320548,-0.320548
87.9,-0.305988,-0.305988
88.0,-0.291427,-0.291427
88.1,-0.276864,-0.276864
88.2,-0.2623,-0.2623
88.3,-0.247735,-0.247735
88.4,-0.233169,-0.233169
88.5,-0.218601,-0.218601
88.6,-0.204033,-0.204033
88.7,-0.189463,-0.189463
88.8,-0.174893,-0.174893
88.9,-0.160322,-0.160322
89.0,-0.145749,-0.145749
89.1,-0.131177,-0.131177
89.2,-0.116603,-0.116603
89.3,-0.102029,-0.102029
89.4,-0.0874547,-0.0874547
89.5,-0.0728797,-0.0728797
89.6,-0.0583043,-0.0583043
89.7,-0.0437286,-0.0437286
89.8,-0.0291526,-0.0291526
89.9,-0.0145763,-0.0145763
90.0,0.0,0.0
