Angle (deg),Magnitude (dB),Phase (deg)
86.9,-0.0433552,-0.0433552
87.0,-0.0419543,-0.0419543
87.1,-0.0405534,-0.0405534
87.2,-0.0391528,-0.0391528
87.3,-0.0377523,-0.0377523
87.4,-0.0363519,-0.0363519
87.5,-0.0349517,-0.0349517
87.6,-0.0335516,-0.0335516
87.7,-0.0321516,-0.0321516
87.8,-0.0307518,-0.0307518
87.9,-0.0293521,-0.0293521
88.0,-0.0279525,-0.0279525
88.1,-0.026553,-0.026553
88.2,-0.0251537,-0.0251537
88.3,-0.0237546,-0.0237546
88.4,-0.0223556,-0.0223556
88.5,-0.0209567,-0.0209567
88.6,-0.019558,-0.019558
88.7,-0.0181595,-0.0181595
88.8,-0.0167612,-0.0167612
88.9,-0.015363,-0.015363
89.0,-0.0139651,-0.0139651
89.1,-0.0125674,-0.0125674
89.2,-0.0111699,-0.0111699
89.3,-0.00977263,-0.00977263
89.4,-0.00837564,-0.00837564
89.5,-0.00697893,-0.00697893
89.6,-0.0055825,-0.0055825
89.7,-0.00418637,-0.00418637
89.8,-0.00279057,-0.00279057
89.9,-0.00139511,-0.00139511
90.0,-250.0,-250.0
