Angle (deg),Magnitude (dB),Phase (deg)
88.9,-0.854776,-179.821
89.0,-0.776984,-179.837
89.1,-0.699216,-179.854
89.2,-0.621471,-179.87
89.3,-0.543746,-179.886
89.4,-0.466038,-179.902
89.5,-0.388344,-179.919
89.6,-0.310663,-179.935
89.7,-0.23299,-179.951
89.8,-0.155324,-179.967
89.9,-0.0776613,-179.984
90.0,-9.64327e-16,180.0
